,LeadID,ContaMediaAccount,Distance,SemDistCosine,SemDistHamming,SemDistCorrel,DistVIPHamming,WeightSem,Final,Final2,LeadLong,LeadLat,AgentLong,AgentLat,StoryLead,StoryAgent,VIPLeadStory,VIPAgentStory,MLDecision
1459,10037,120,222.8340065407764,0.9656313599095215,0.5444444444444445,0.654600220825037,0.10000000000000009,0.5249999999999999,78.7608690998516,0.30081328342388586,-7.698188046,42.08412693,-7.937633742,40.08827301,"[10.0, 18.0, 10.0, 1.0, 8.0, 7.0, 8.0, 20.0, 1.0]","[8.0, 27.0, 10.0, 6.0, 13.0, 12.0, 8.0, 20.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['4' '0' '0' '1'],0
1404,10036,105,109.77844088189839,0.9443806399713027,0.7666666666666668,0.9748028239742417,0.10000000000000009,0.9,281.35305737793556,0.7407625171016433,-7.347658251,41.97007468,-8.233199449,42.70916776,"[2.0, 36.0, 10.0, 1.0, 2.0, 7.0, 5.0, 30.0, 0.0]","[2.0, 39.0, 10.0, 1.0, 20.0, 7.0, 7.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['4' '2' '0' '0'],0
1436,10036,137,31.60895991832028,0.9886227590537311,0.6555555555555557,0.8370346351358485,0.10000000000000009,0.9333333333333333,277.51151485072353,0.6141206173967897,-7.347658251,41.97007468,-7.698188046,42.08412693,"[2.0, 36.0, 10.0, 1.0, 2.0, 7.0, 5.0, 30.0, 0.0]","[2.0, 38.0, 10.0, 1.0, 8.0, 3.0, 7.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['1' '2' '1' '1'],0
1426,10036,127,99.10892232232997,0.9914743700201549,0.6555555555555557,0.8282868352214966,0.10000000000000009,0.8666666666666667,223.4835566313228,0.5774892900712952,-7.347658251,41.97007468,-7.047363952,42.83335972,"[2.0, 36.0, 10.0, 1.0, 2.0, 7.0, 5.0, 30.0, 0.0]","[2.0, 40.0, 10.0, 6.0, 2.0, 4.0, 7.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['9' '0' '1' '1'],0
1414,10036,115,73.50448872327252,0.9582543598519591,0.6555555555555557,0.7427418336501815,0.10000000000000009,0.6333333333333333,180.48287729862687,0.44382826674559017,-7.347658251,41.97007468,-8.216371286,42.11415529,"[2.0, 36.0, 10.0, 1.0, 2.0, 7.0, 5.0, 30.0, 0.0]","[2.0, 25.0, 10.0, 1.0, 11.0, 4.0, 5.0, 20.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['5' '0' '0' '0'],0
1418,10036,119,177.6800004584079,0.9599224606537364,0.5444444444444445,0.44826474358470236,0.10000000000000009,0.5,80.63130607057316,0.2681124504593169,-7.347658251,41.97007468,-6.881616327,40.4111132,"[2.0, 36.0, 10.0, 1.0, 2.0, 7.0, 5.0, 30.0, 0.0]","[2.0, 21.0, 10.0, 1.0, 8.0, 5.0, -1.0, 20.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['1' '1' '0' '1'],0
1292,10033,113,102.91291979000727,0.9852912128321829,0.7666666666666668,0.7796791004965324,0.10000000000000009,0.9,271.7600823587648,0.7043111397793339,-7.419638133,41.34802412,-6.336466908,40.91103743,"[10.0, 49.0, 10.0, 1.0, 2.0, 5.0, 11.0, 50.0, 1.0]","[10.0, 46.0, 10.0, 1.0, 2.0, 3.0, -1.0, 50.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['6' '0' '0' '1'],0
1280,10033,101,94.36780296577417,0.9956500975817222,0.6555555555555557,0.8349971022106337,0.10000000000000009,0.9666666666666667,247.40428306036952,0.6300630083912292,-7.419638133,41.34802412,-8.508512416,41.58138476,"[10.0, 49.0, 10.0, 1.0, 2.0, 5.0, 11.0, 50.0, 1.0]","[10.0, 50.0, 10.0, 6.0, 2.0, 3.0, 7.0, 50.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['8' '2' '0' '0'],0
1286,10033,107,71.6273373797334,0.9708229003978235,0.43333333333333346,0.43656445378897996,0.10000000000000009,0.65,98.79445506552969,0.25132452274331535,-7.419638133,41.34802412,-7.795507059,41.92770916,"[10.0, 49.0, 10.0, 1.0, 2.0, 5.0, 11.0, 50.0, 1.0]","[8.0, 53.0, 10.0, 6.0, 18.0, 3.0, 5.0, 50.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['0' '2' '0' '0'],0
1276,10032,137,20.8375202653774,0.9791878429836444,0.6555555555555557,0.6270965430058828,0.10000000000000009,0.8,233.37083718454375,0.5089288266242669,-7.559886354,41.92742349,-7.698188046,42.08412693,"[2.0, 32.0, 10.0, 6.0, 13.0, 3.0, 2.0, 30.0, 0.0]","[2.0, 38.0, 10.0, 1.0, 8.0, 3.0, 7.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['1' '2' '1' '1'],0
1266,10032,127,109.17747079191977,0.9616240274407698,0.6555555555555557,0.6477283242342926,0.10000000000000009,0.7333333333333333,178.441515091249,0.476348629832422,-7.559886354,41.92742349,-7.047363952,42.83335972,"[2.0, 32.0, 10.0, 6.0, 13.0, 3.0, 2.0, 30.0, 0.0]","[2.0, 40.0, 10.0, 6.0, 2.0, 4.0, 7.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['9' '0' '1' '1'],0
1244,10032,105,103.0563173693393,0.9796141404778871,0.5444444444444445,0.5046544198267535,0.10000000000000009,0.7666666666666667,142.04458549614054,0.3777691342765131,-7.559886354,41.92742349,-8.233199449,42.70916776,"[2.0, 32.0, 10.0, 6.0, 13.0, 3.0, 2.0, 30.0, 0.0]","[2.0, 39.0, 10.0, 1.0, 20.0, 7.0, 7.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['4' '2' '0' '0'],0
1254,10032,115,58.06909827367622,0.9832833348136499,0.43333333333333346,0.5907181741330582,0.10000000000000009,0.7666666666666667,124.7320442168909,0.30326547106550683,-7.559886354,41.92742349,-8.216371286,42.11415529,"[2.0, 32.0, 10.0, 6.0, 13.0, 3.0, 2.0, 30.0, 0.0]","[2.0, 25.0, 10.0, 1.0, 11.0, 4.0, 5.0, 20.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['5' '0' '0' '0'],0
1258,10032,119,177.90623348799693,0.9826907751017699,0.43333333333333346,0.38300556476458925,0.10000000000000009,0.6333333333333333,71.24862881655764,0.2391515896863365,-7.559886354,41.92742349,-6.881616327,40.4111132,"[2.0, 32.0, 10.0, 6.0, 13.0, 3.0, 2.0, 30.0, 0.0]","[2.0, 21.0, 10.0, 1.0, 8.0, 5.0, -1.0, 20.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['1' '1' '0' '1'],0
1228,10031,129,72.24342796245934,0.9843140784005789,0.6555555555555557,0.36381906065383485,0.10000000000000009,1.0,227.8889146653977,0.5534360193396028,-8.226109014,42.62970066,-8.36811147,41.98854273,"[5.0, 54.0, 2.0, 6.0, 1.0, 12.0, 5.0, 50.0, 0.0]","[5.0, 54.0, 2.0, 1.0, 11.0, 8.0, -1.0, 50.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['1' '2' '0' '1'],0
1224,10031,125,71.68196590592375,0.9852150581848776,0.5444444444444445,0.5110276055374307,0.10000000000000009,0.7666666666666667,153.89087838414716,0.37998699429682636,-8.226109014,42.62970066,-7.491552584,42.98347757,"[5.0, 54.0, 2.0, 6.0, 1.0, 12.0, 5.0, 50.0, 0.0]","[5.0, 47.0, 2.0, 1.0, 10.0, 7.0, 6.0, 50.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['1' '0' '0' '1'],0
1229,10031,130,49.84663425937586,0.9221483731635911,0.43333333333333346,0.36494410323931337,0.10000000000000009,0.6,92.76090724741277,0.2272819378099246,-8.226109014,42.62970066,-7.624810202,42.55889126,"[5.0, 54.0, 2.0, 6.0, 1.0, 12.0, 5.0, 50.0, 0.0]","[5.0, 42.0, 2.0, 1.0, 20.0, 5.0, 10.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['7' '2' '0' '1'],0
1237,10031,138,279.97455490319385,0.9916430608985664,0.43333333333333346,0.36823569242473086,0.10000000000000009,0.6066666666666667,46.84478918694358,0.2277394900087729,-8.226109014,42.62970066,-8.707801379,40.1378886,"[5.0, 54.0, 2.0, 6.0, 1.0, 12.0, 5.0, 50.0, 0.0]","[5.0, 50.0, 5.0, 1.0, 2.0, 8.0, -1.0, 50.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['7' '2' '0' '1'],0
1174,10030,115,69.3523450825759,0.9528405321688262,0.6555555555555557,1.048500545614704,0.10000000000000009,0.8,240.33410783826022,0.5788280220378923,-7.624810202,42.55889126,-8.216371286,42.11415529,"[2.0, 19.0, 10.0, 1.0, 18.0, 6.0, 11.0, 20.0, 0.0]","[2.0, 25.0, 10.0, 1.0, 11.0, 4.0, 5.0, 20.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['5' '0' '0' '0'],0
1178,10030,119,246.71234580800933,0.9032349706242443,0.6555555555555557,0.6550828473656967,0.10000000000000009,0.9333333333333333,138.57167796742348,0.5630071266367233,-7.624810202,42.55889126,-6.881616327,40.4111132,"[2.0, 19.0, 10.0, 1.0, 18.0, 6.0, 11.0, 20.0, 0.0]","[2.0, 21.0, 10.0, 1.0, 8.0, 5.0, -1.0, 20.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['1' '1' '0' '1'],0
1136,10029,117,83.70108114960081,0.9967709296945513,0.6555555555555557,0.721449131425545,0.10000000000000009,0.9333333333333333,237.93537412200087,0.5919527489383436,-8.36811147,41.98854273,-7.685035474,42.54631794,"[5.0, 54.0, 10.0, 6.0, 10.0, 4.0, 11.0, 50.0, 0.0]","[5.0, 56.0, 10.0, 1.0, 9.0, 1.0, 11.0, 50.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['5' '0' '0' '1'],0
1122,10029,103,38.11700655781976,0.991779056760117,0.5444444444444445,0.672189245036744,0.10000000000000009,0.9333333333333333,207.31419810130296,0.470337168880044,-8.36811147,41.98854273,-7.923801582,41.89749354,"[5.0, 54.0, 10.0, 6.0, 10.0, 4.0, 11.0, 50.0, 0.0]","[5.0, 56.0, 10.0, 1.0, 17.0, 7.0, 7.0, 50.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['8' '2' '1' '1'],0
1152,10029,133,106.20341969722094,0.9871272377894855,0.6555555555555557,0.6828401857722858,0.10000000000000009,0.8,196.02233868939052,0.5176199330197325,-8.36811147,41.98854273,-7.419638133,41.34802412,"[5.0, 54.0, 10.0, 6.0, 10.0, 4.0, 11.0, 50.0, 0.0]","[5.0, 48.0, 10.0, 6.0, 1.0, 10.0, 8.0, 50.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['6' '2' '1' '0'],0
1128,10029,109,168.57170702372628,0.9835126054925445,0.6555555555555557,0.5768238258599229,0.10000000000000009,0.7333333333333333,148.18012426173755,0.4653007502937408,-8.36811147,41.98854273,-7.031288239,43.14136073,"[5.0, 54.0, 10.0, 6.0, 10.0, 4.0, 11.0, 50.0, 0.0]","[5.0, 46.0, 10.0, 6.0, 9.0, 1.0, -1.0, 50.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['3' '0' '1' '1'],0
1130,10029,111,244.81947772404303,0.9872167011300943,0.6555555555555557,0.8427267277587235,0.10000000000000009,0.6333333333333333,112.75081801151038,0.457821644269181,-8.36811147,41.98854273,-7.692874653,39.84674497,"[5.0, 54.0, 10.0, 6.0, 10.0, 4.0, 11.0, 50.0, 0.0]","[5.0, 43.0, 10.0, 6.0, 10.0, 1.0, 7.0, 30.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['0' '0' '0' '0'],0
1123,10029,104,135.78113020331375,0.9864151409802272,0.43333333333333346,0.5442419936267312,0.10000000000000009,0.6333333333333333,86.73599823637953,0.2572270356855467,-8.36811147,41.98854273,-7.363269908,42.95903,"[5.0, 54.0, 10.0, 6.0, 10.0, 4.0, 11.0, 50.0, 0.0]","[5.0, 43.0, 10.0, 1.0, 8.0, 1.0, 10.0, 30.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['9' '0' '0' '1'],0
1080,10028,101,47.27505669988389,0.9856446458348745,0.5444444444444445,0.7407950114375493,0.10000000000000009,0.7,165.53532696923006,0.38691949582751095,-8.011604404,41.78885768,-8.508512416,41.58138476,"[10.0, 41.0, 10.0, 6.0, 1.0, 1.0, 5.0, 30.0, 1.0]","[10.0, 50.0, 10.0, 6.0, 2.0, 3.0, 7.0, 50.0, 1.0]",['3.0' '3.0' '3.0' '3.0'],['8' '2' '0' '0'],0
1092,10028,113,170.5216480407424,0.9690643545096145,0.43333333333333346,0.35012898429823863,0.10000000000000009,0.8333333333333334,89.78091138854838,0.290645651916549,-8.011604404,41.78885768,-6.336466908,40.91103743,"[10.0, 41.0, 10.0, 6.0, 1.0, 1.0, 5.0, 30.0, 1.0]","[10.0, 46.0, 10.0, 1.0, 2.0, 3.0, -1.0, 50.0, 1.0]",['3.0' '3.0' '3.0' '3.0'],['6' '0' '0' '1'],0
1118,10028,139,138.13550251306205,0.9576276974373482,0.43333333333333346,0.3796858743157573,0.10000000000000009,0.625,78.46295447436685,0.23585239223526994,-8.011604404,41.78885768,-6.411657209,41.45302024,"[10.0, 41.0, 10.0, 6.0, 1.0, 1.0, 5.0, 30.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 11.0, 10.0, 6.0, 30.0, 1.0]",['3.0' '3.0' '3.0' '3.0'],['0' '2' '0' '1'],0
1101,10028,122,164.48847891880519,0.9743382217182052,0.43333333333333346,0.38875952054114427,0.10000000000000009,0.625,73.44586402363406,0.23722410316679335,-8.011604404,41.78885768,-6.803534196,42.96868436,"[10.0, 41.0, 10.0, 6.0, 1.0, 1.0, 5.0, 30.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 9.0, 6.0, 7.0, 30.0, 1.0]",['3.0' '3.0' '3.0' '3.0'],['0' '0' '1' '0'],0
1074,10027,135,77.58092588559656,0.9837479822059731,0.6555555555555557,1.5493200206576005,0.10000000000000009,0.5499999999999999,212.1895159097375,0.5228727570904343,-7.047363952,42.83335972,-6.212813029,42.50134548,"[10.0, 52.0, 2.0, 6.0, 9.0, 4.0, 6.0, 50.0, 1.0]","[8.0, 44.0, 2.0, 6.0, 9.0, 6.0, 6.0, 30.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['5' '0' '1' '1'],0
1045,10027,106,147.58897052850574,0.9918447102632759,0.5444444444444445,0.9239852106620582,0.10000000000000009,0.7,137.87756108827094,0.4100133797333443,-7.047363952,42.83335972,-8.264957351,41.85767914,"[10.0, 52.0, 2.0, 6.0, 9.0, 4.0, 6.0, 50.0, 1.0]","[8.0, 50.0, 2.0, 6.0, 17.0, 3.0, 2.0, 50.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['9' '0' '0' '1'],0
1067,10027,128,140.62441271025546,0.9860060923589988,0.43333333333333346,0.49324370870915746,0.10000000000000009,0.63,83.33225938201991,0.2508378947459126,-7.047363952,42.83335972,-8.011604404,41.78885768,"[10.0, 52.0, 2.0, 6.0, 9.0, 4.0, 6.0, 50.0, 1.0]","[10.0, 55.0, 5.0, 1.0, 20.0, 8.0, 8.0, 50.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['4' '0' '0' '0'],0
1065,10027,126,158.38296978374294,0.9639788311833656,0.43333333333333346,0.5395452095319826,0.10000000000000009,0.6,77.36094492402742,0.24493806144079802,-7.047363952,42.83335972,-6.875651556,41.41469164,"[10.0, 52.0, 2.0, 6.0, 9.0, 4.0, 6.0, 50.0, 1.0]","[10.0, 40.0, 2.0, 1.0, 17.0, 6.0, 10.0, 30.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['2' '0' '1' '0'],0
1012,10026,113,71.92817547310632,0.9880620249419644,0.6555555555555557,0.6042148563616501,0.10000000000000009,0.7666666666666667,200.3902478723977,0.4888128526648107,-6.875651556,41.41469164,-6.336466908,40.91103743,"[10.0, 53.0, 10.0, 1.0, 1.0, 5.0, 9.0, 50.0, 1.0]","[10.0, 46.0, 10.0, 1.0, 2.0, 3.0, -1.0, 50.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['6' '0' '0' '1'],0
1000,10026,101,137.2441216078711,0.9964866982056245,0.5444444444444445,0.6883519270035084,0.10000000000000009,0.9,159.09871287981343,0.45762956882020295,-6.875651556,41.41469164,-8.508512416,41.58138476,"[10.0, 53.0, 10.0, 1.0, 1.0, 5.0, 9.0, 50.0, 1.0]","[10.0, 50.0, 10.0, 6.0, 2.0, 3.0, 7.0, 50.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['8' '2' '0' '0'],0
1006,10026,107,95.34843416290863,0.9708028538727733,0.5444444444444445,0.4430958667706603,0.10000000000000009,0.75,138.40651947667345,0.36215471219221373,-6.875651556,41.41469164,-7.795507059,41.92770916,"[10.0, 53.0, 10.0, 1.0, 1.0, 5.0, 9.0, 50.0, 1.0]","[8.0, 53.0, 10.0, 6.0, 18.0, 3.0, 5.0, 50.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['0' '2' '0' '0'],0
971,10025,112,193.11736496216875,0.9642477243348436,0.7666666666666668,0.6911319835487928,0.10000000000000009,0.5,131.4604015858399,0.44589160873197886,-7.491552584,42.98347757,-7.095569613,41.27173559,"[10.0, 38.0, 10.0, 6.0, 13.0, 8.0, -1.0, 30.0, 1.0]","[10.0, 23.0, 10.0, 6.0, 13.0, 8.0, 6.0, 20.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['3' '2' '0' '1'],0
981,10025,122,55.997381435933235,0.9795163178202485,0.43333333333333346,0.45911591653591,0.10000000000000009,0.7,110.0481810062197,0.2689261714038715,-7.491552584,42.98347757,-6.803534196,42.96868436,"[10.0, 38.0, 10.0, 6.0, 13.0, 8.0, -1.0, 30.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 9.0, 6.0, 7.0, 30.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['0' '0' '1' '0'],0
960,10025,101,176.9307416211729,0.9528217436879083,0.5444444444444445,0.38831295670898897,0.10000000000000009,0.6,89.9759313359591,0.2964776650337402,-7.491552584,42.98347757,-8.508512416,41.58138476,"[10.0, 38.0, 10.0, 6.0, 13.0, 8.0, -1.0, 30.0, 1.0]","[10.0, 50.0, 10.0, 6.0, 2.0, 3.0, 7.0, 50.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['8' '2' '0' '0'],0
972,10025,113,249.45328232535286,0.9506250393136099,0.5444444444444445,0.44476020493626073,0.10000000000000009,0.7333333333333333,83.74200297925415,0.35006574623334735,-7.491552584,42.98347757,-6.336466908,40.91103743,"[10.0, 38.0, 10.0, 6.0, 13.0, 8.0, -1.0, 30.0, 1.0]","[10.0, 46.0, 10.0, 1.0, 2.0, 3.0, -1.0, 50.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['6' '0' '0' '1'],0
998,10025,139,192.00938861889776,0.9840779595490328,0.43333333333333346,0.48831265249296074,0.10000000000000009,0.7,77.41688205567745,0.26891083658171167,-7.491552584,42.98347757,-6.411657209,41.45302024,"[10.0, 38.0, 10.0, 6.0, 13.0, 8.0, -1.0, 30.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 11.0, 10.0, 6.0, 30.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['0' '2' '0' '1'],0
931,10024,112,162.94144188106458,0.9474188032037738,0.8777777777777779,1.111346316680779,0.10000000000000009,0.9333333333333333,307.6166132253454,0.9310095111036835,-6.655188721,42.70008095,-7.095569613,41.27173559,"[10.0, 25.0, 10.0, 6.0, 1.0, 8.0, 6.0, 20.0, 1.0]","[10.0, 23.0, 10.0, 6.0, 13.0, 8.0, 6.0, 20.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['3' '2' '0' '1'],0
933,10024,114,126.33848861077654,0.9481292531972824,0.5444444444444445,0.7550690579338031,0.10000000000000009,0.7,136.07818464051948,0.38350533619333954,-6.655188721,42.70008095,-7.849340089,41.98459123,"[10.0, 25.0, 10.0, 6.0, 1.0, 8.0, 6.0, 20.0, 1.0]","[8.0, 27.0, 10.0, 6.0, 13.0, 7.0, 10.0, 20.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['8' '1' '0' '1'],0
939,10024,120,309.48474575532526,0.9499564524877373,0.5444444444444445,0.7404266629539861,0.10000000000000009,0.7,69.03139715678529,0.3761432508784757,-6.655188721,42.70008095,-7.937633742,40.08827301,"[10.0, 25.0, 10.0, 6.0, 1.0, 8.0, 6.0, 20.0, 1.0]","[8.0, 27.0, 10.0, 6.0, 13.0, 12.0, 8.0, 20.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['4' '0' '0' '1'],0
886,10023,107,28.077151849372246,0.9755227002649092,0.6555555555555557,0.8561941969103098,0.10000000000000009,0.7,224.8350855569548,0.4981471804423979,-7.94881965,41.70253802,-7.795507059,41.92770916,"[8.0, 44.0, 10.0, 6.0, 10.0, 10.0, 5.0, 30.0, 1.0]","[8.0, 53.0, 10.0, 6.0, 18.0, 3.0, 5.0, 50.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['0' '2' '0' '0'],0
918,10023,139,130.83479463465187,0.9904643317529601,0.6555555555555557,1.048422600541912,0.10000000000000009,0.7333333333333333,194.66100910145795,0.5465142041286004,-7.94881965,41.70253802,-6.411657209,41.45302024,"[8.0, 44.0, 10.0, 6.0, 10.0, 10.0, 5.0, 30.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 11.0, 10.0, 6.0, 30.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['0' '2' '0' '1'],0
901,10023,122,169.3583630839661,0.9889807238764772,0.5444444444444445,0.778462156788912,0.10000000000000009,0.7333333333333333,127.12794730896094,0.4026721758880188,-7.94881965,41.70253802,-6.803534196,42.96868436,"[8.0, 44.0, 10.0, 6.0, 10.0, 10.0, 5.0, 30.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 9.0, 6.0, 7.0, 30.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['0' '0' '1' '0'],0
880,10023,101,48.42061280672275,0.9625829086303742,0.43333333333333346,0.5562552721093769,0.10000000000000009,0.6000000000000001,102.98002785768283,0.24929452596740892,-7.94881965,41.70253802,-8.508512416,41.58138476,"[8.0, 44.0, 10.0, 6.0, 10.0, 10.0, 5.0, 30.0, 1.0]","[10.0, 50.0, 10.0, 6.0, 2.0, 3.0, 7.0, 50.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['8' '2' '0' '0'],0
892,10023,113,160.87960242128491,0.946063184372117,0.3222222222222223,0.30268659297966677,0.10000000000000009,0.7,54.551129385907025,0.17927587721580793,-7.94881965,41.70253802,-6.336466908,40.91103743,"[8.0, 44.0, 10.0, 6.0, 10.0, 10.0, 5.0, 30.0, 1.0]","[10.0, 46.0, 10.0, 1.0, 2.0, 3.0, -1.0, 50.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['6' '0' '0' '1'],0
863,10022,124,32.2238768361866,0.9535635166634249,0.6555555555555557,0.8647080995531964,0.10000000000000009,0.8333333333333334,253.84260358219893,0.5642864493650883,-6.803534196,42.96868436,-6.655188721,42.70008095,"[5.0, 22.0, 10.0, 6.0, 11.0, 10.0, 5.0, 20.0, 0.0]","[5.0, 27.0, 10.0, 6.0, 2.0, 6.0, 4.0, 20.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['7' '0' '1' '0'],0
813,10021,114,46.949055173256355,0.9769496921213582,0.6555555555555557,1.3256797364356212,0.10000000000000009,0.9333333333333333,309.8149548342373,0.705126310541742,-7.561901975,42.34912347,-7.849340089,41.98459123,"[8.0, 29.0, 10.0, 6.0, 20.0, 6.0, 4.0, 20.0, 1.0]","[8.0, 27.0, 10.0, 6.0, 13.0, 7.0, 10.0, 20.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['8' '1' '0' '1'],0
819,10021,120,253.35093776067245,0.9721531336193139,0.6555555555555557,1.092296707505639,0.10000000000000009,0.9333333333333333,157.58197423375805,0.6545965035824244,-7.561901975,42.34912347,-7.937633742,40.08827301,"[8.0, 29.0, 10.0, 6.0, 20.0, 6.0, 4.0, 20.0, 1.0]","[8.0, 27.0, 10.0, 6.0, 13.0, 12.0, 8.0, 20.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['4' '0' '0' '1'],0
821,10021,122,92.69128885804709,0.9409744351822645,0.5444444444444445,0.5970093510761932,0.10000000000000009,0.7666666666666667,149.63288501550147,0.38755160539388894,-7.561901975,42.34912347,-6.803534196,42.96868436,"[8.0, 29.0, 10.0, 6.0, 20.0, 6.0, 4.0, 20.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 9.0, 6.0, 7.0, 30.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['0' '0' '1' '0'],0
811,10021,112,125.8796400691364,0.9802241961610597,0.5444444444444445,1.277997602318185,0.10000000000000009,0.6000000000000001,147.16975917858608,0.4127176257822764,-7.561901975,42.34912347,-7.095569613,41.27173559,"[8.0, 29.0, 10.0, 6.0, 20.0, 6.0, 4.0, 20.0, 1.0]","[10.0, 23.0, 10.0, 6.0, 13.0, 8.0, 6.0, 20.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['3' '2' '0' '1'],0
838,10021,139,137.80505617242838,0.9514220671468065,0.43333333333333346,0.5671182772309752,0.10000000000000009,0.7666666666666667,100.37842254662755,0.2961706352900045,-7.561901975,42.34912347,-6.411657209,41.45302024,"[8.0, 29.0, 10.0, 6.0, 20.0, 6.0, 4.0, 20.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 11.0, 10.0, 6.0, 30.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['0' '2' '0' '1'],0
793,10020,134,205.40649610474122,0.9886797838469819,0.6555555555555557,1.3402023287390874,0.10000000000000009,0.8666666666666667,191.7364307340677,0.6680145706939244,-7.937633742,40.08827301,-8.219124684,41.92328694,"[2.0, 31.0, 2.0, 1.0, 1.0, 8.0, 10.0, 30.0, 0.0]","[2.0, 27.0, 2.0, 1.0, 1.0, 6.0, 5.0, 20.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['0' '2' '1' '0'],0
767,10020,108,288.5002722538542,0.9581047525506874,0.5444444444444445,0.5167293492806485,0.10000000000000009,0.9,86.29724569019666,0.4225683577612077,-7.937633742,40.08827301,-6.038611305,42.25371008,"[2.0, 31.0, 2.0, 1.0, 1.0, 8.0, 10.0, 30.0, 0.0]","[2.0, 34.0, 2.0, 6.0, 13.0, 7.0, 6.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['5' '1' '0' '1'],0
720,10019,101,188.60799377352066,0.9986064995085178,0.6555555555555557,0.8952859287537208,0.10000000000000009,0.9666666666666667,193.67378077889387,0.639607615033654,-6.881616327,40.4111132,-8.508512416,41.58138476,"[10.0, 51.0, 10.0, 6.0, 1.0, 1.0, 4.0, 50.0, 1.0]","[10.0, 50.0, 10.0, 6.0, 2.0, 3.0, 7.0, 50.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['8' '2' '0' '0'],0
732,10019,113,72.14261377132279,0.9934625276010336,0.5444444444444445,0.3845909128927071,0.10000000000000009,0.8333333333333334,156.8075422294917,0.3871795957149639,-6.881616327,40.4111132,-6.336466908,40.91103743,"[10.0, 51.0, 10.0, 6.0, 1.0, 1.0, 4.0, 50.0, 1.0]","[10.0, 46.0, 10.0, 1.0, 2.0, 3.0, -1.0, 50.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['6' '0' '0' '1'],0
